id,name,street_address,postal_code,latitude,longitude,city_id,category_id,stars,review_count,is_open,delivery,takeout,dinein,outdoor_seating,drivethrough,good_for_working_on_laptop,solo_dining,wheelchair_friendly,alcohol_beverage,healthy_food,fast_comfort_food,braille_menu,all_you_can_eat,coffee,dancing,catering,counter_service,pay_ahead,seating,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,usually_a_wait,quick_visit,black_owned,women_led,veteran_led,entertainment,live_entertainment,lgbtq_friendly,fast_service,fireplace,rooftop_seating,sports,college_students,family_friendly,groups,locals,tourists,kids_friendly,wi_fi,bar_onsite,cash_only,checks,credit_cards,debit_cards,nfc_mobile_payments,recycling
subwayxxxxxx302884814004,Subway, 1067 Beach Blvd,32250,30.2884859,-81.4004523,1,"[27, 60]",4.0,58,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303135861146,Subway, 3723 E County Hwy 30A Unit 8,32459,30.3135264,-86.1146143,270,"[27, 60]",4.2,68,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303216874182,Subway, 13019 Sorrento Rd Unit #6,32507,30.3216253,-87.4182696,75,"[27, 60]",4.1,37,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303472815239,Subway, 1554 St Johns Bluff Rd N,32225,30.3472209,-81.5239878,1,"[27, 60]",3.6,28,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303565816739,Subway, 3000 Moncrief Rd Unit 1,32209,30.3565939,-81.6739898,1,"[27, 60]",3.3,38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
subwayxxxxxx303605873617,Subway, 2951 S Blue Angel Pkwy,32507,30.3605916,-87.3617747,75,"[27, 60]",3.8,27,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303860814118,Subway, 3604 Mayport Rd Bldg 1397,32228,30.3860667,-81.4118864,1,"[27, 60]",3.9,92,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx303863864646,Subway, 1251 Airport Rd,32541,30.3863485,-86.46462869999999,270,"[27, 60]",4.1,48,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303869870654,Subway, 3767 Gulf Breeze Pkwy,32563,30.3869953,-87.065497,417,"[27, 60]",3.7000000000000006,18,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303891864494,Subway, 15017 Emerald Coast Pkwy,32541,30.3891613,-86.4494793,270,"[27, 60]",3.7999999999999994,18,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303918842241,Subway, 3196 Merchants Row Blvd Suite 160,32311,30.3918997,-84.2241789,9,"[27, 60]",4.1,98,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx303951856901,Subway, 13435 FL-77,32409,30.3951683,-85.6901092,121,"[27, 60]",3.6,28,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303968872864,Subway, 5555 US-98 Building 3600,32507,30.396802,-87.286448,75,"[27, 60]",3.6,17,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx303985872985,Subway, 6000 US-98 Bldg 2268,32512,30.3985865,-87.2985066,75,"[27, 60]",3.8,8,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304027873406,Subway, 23 S Blue Angel Pkwy,32506,30.402781,-87.34062809999999,75,"[27, 60]",4.0,95,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304113872149,Subway, 100 Palafox Pl,32502,30.4113359,-87.214911,75,"[27, 60]",3.4,58,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
subwayxxxxxx304236872069,Subway, 1020 N 9th Ave Unit C,32501,30.4236481,-87.2069422,75,"[27, 60]",3.8,83,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304246871804,Subway, 3101 E Cervantes St,32503,30.4246986,-87.1804851,75,"[27, 60]",3.9,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
subwayxxxxxx304283817179,Subway, N Campus Blvd Building E,32218,30.428364,-81.71798,1,"[27, 60]",3.3,4,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx304324843018,Subway, 817 Lake Bradford Rd,32304,30.4324338,-84.30181259999999,9,"[27, 60]",3.8,117,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
subwayxxxxxx304409866415,Subway, 748 Beal Pkwy NW,32547,30.4409666,-86.6415529,200,"[27, 60]",3.3,28,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx304433858744,Subway, FL-79,32437,30.4433693,-85.8744743,121,"[27, 60]",4.4,16,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx304444842991,Subway, 104 N. Woodward Avenue Florida State Bookstore,32306,30.4444831,-84.29912829999999,9,"[27, 60, 37]",3.8499999999999996,32,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx304473816380,Subway, 11565 N Main St #0206,32218,30.4473013,-81.6380724,1,"[27, 60]",3.6,33,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx304605842171,Subway, 4021 Lagniappe Way,32301,30.4605975,-84.2171534,9,"[27, 60]",3.6999999999999997,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx304661865293,Subway, Memorial Lake Trail,32542,30.4661567,-86.52933379999999,603,"[27, 60]",4.0,5,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx304689834103,Subway, 378 E Base St Suite 105,32340,30.4689481,-83.4103999,599,"[27, 60]",4.1,127,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304774816386,Subway, 13227 City Square Dr River City,32218,30.477401,-81.6386216,1,"[27, 60]",4.0,38,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304813816469,Subway, 14670 Duval Rd,32218,30.4813707,-81.6469857,1,"[27, 60]",3.7999999999999994,48,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx304821872005,Subway, 1000 College Blvd Bldg 5,32504,30.4821389,-87.2005295,75,"[27, 60]",3.8000000000000003,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx304973871929,Subway, 2650 Creighton Rd,32504,30.497368,-87.1929741,75,"[27, 60]",3.0,36,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx305164872174,Subway, 8383 N Davis Hwy,32505,30.5164578,-87.21746759999999,75,"[27, 60]",4.4,18,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx305175864609,Subway, 1196 E John Sims Pkwy,32578,30.5175057,-86.4609931,244,"[27, 60]",3.7999999999999994,18,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx305320870880,Subway, 2665 Avalon Blvd,32583,30.5320747,-87.08808599999999,166,"[27, 60]",3.9,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx305629842202,Subway, Suite 102,32312,30.5629659,-84.2202049,9,"[27, 60]",3.9,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx305700847425,Subway, 85 Green Ave,32330,30.5700715,-84.7425859,863,"[27, 60]",4.4,38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
subwayxxxxxx305808872961,Subway, 29,32533,30.5808788,-87.2961906,75,"[27, 60]",3.8000000000000003,38,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx305924814577,Subway, 5518 S Fletcher Ave,32034,30.5924598,-81.4577396,281,"[27, 60]",4.2,128,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
subwayxxxxxx306193815338,Subway, 464016 State Rd 200,32097,30.6193564,-81.53380469999999,255,"[27, 60]",3.4,28,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx306195816520,Subway, 462487 State Rd 200 W,32097,30.6195101,-81.6520453,255,"[27, 60]",3.3,65,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx306414871802,Subway, 5644 Woodbine Rd,32571,30.6414639,-87.1802936,166,"[27, 60]",3.7,58,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx306915819175,Subway, 551758 US-1,32046,30.6915224,-81.91759139999999,592,"[27, 60]",4.1,56,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
subwayxxxxxx307044861250,Subway, 1226 Freeport Road,32435,30.7044469,-86.1250886,420,"[27, 60]",3.7,25,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx307342863493,Subway, Exit 70,32435,30.73423,-86.349324,420,"[27, 60]",3.0,28,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
subwayxxxxxx309506871517,Subway, 3891 Scott's Plaza Drive,32565,30.9506273,-87.1517374,840,"[27, 60]",4.0,115,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
subzxxxxxxxx289664808935,SUBZ, 2120 S Ridgewood Ave,32141,28.9664638,-80.8935073,184,[60],4.8,38,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sudssaloonxx285549817685,Sud's Saloon, 793 W Montrose St,34711,28.554991,-81.76850999999999,85,[40],4.8,18,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
suegratequil280352826549,Suegra Tequila Cantina, 4022 Tampa Rd #1,34677,28.0352837,-82.65493649999999,261,"[40, 46, 14, 31]",4.1,228,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
sugarcubedxx274947825740,Sugar Cubed, 531 13th St W,34205,27.494712,-82.57400299999999,72,"[61, 31]",4.4,58,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
sugarfactory257911801352,Sugar Factory Lincoln Road, 647 Lincoln Rd,33139,25.791143,-80.13522259999999,45,[24],2.9,64,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
sugarhousenu262725801629,Sugarhouse Nuts, 2900 W Sample Rd Concession K-5143,33073,26.2725852,-80.1629068,23,[42],5.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugarloaffoo246622814548,Sugarloaf Food Co, 24171 US-1,33042,24.6622472,-81.4548028,171,[36],4.7,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sugarloafpiz246461815658,SUGARLOAF PIZZA, 17001 Overseas Hwy,33042,24.6461209,-81.565888,171,"[26, 31]",3.6,27,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sugarpartyba283219814178,Sugarpartybaker, 1320 Amberwood Blvd,34741,28.3219012,-81.41781189999999,43,[17],5.0,38,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sukihanaofin279649825210,Suki Hana of International Mall, 2223 N Westshore Blvd,33607,27.9649653,-82.5210148,3,[2],3.2,73,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
sukisseafood258203802000,Suki's Seafood & Grill, 4850 NW 2nd Ave,33127,25.820328,-80.20005599999999,2,[28],4.5,34,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
sullysplacex304263872816,Sully's Place, 4895 Lillian Hwy,32506,30.426398,-87.28161469999999,75,[40],4.3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sultanamiddl284835814566,Sultana Middle Eastern Restaurant, 5689 Vineland Rd,32819,28.4835435,-81.4566107,4,[9],4.7,18,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sultansbalha258866801303,Sultans Bal Harbour, 1048 Kane Conc,33154,25.8866607,-80.1303667,447,"[61, 31]",5.0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summerhousex283988815437,Summerhouse, 10350 Dream Tree Blvd,32836,28.3988472,-81.5437448,4,[37],4.7,13,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
summerkitche302788860173,Summer Kitchen Cafe, 78 Main St,32461,30.2788481,-86.0173192,214,[24],4.0,133,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
summerlandtr255373804178,Summerland Tropical Fish Farms, 13955 SW 248th St,33032,25.537396,-80.4178529,42,[41],4.6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summerlinjak264856820085,Summerlin Jake's Seafood & Steaks, 17501 Harbour Pointe Dr,33908,26.485606,-82.0085526,30,[28],3.9,113,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
summerssmoke305800845608,Summers Smokehouse, 961 E Jefferson St,32351,30.5800146,-84.5608111,381,[37],4.7,33,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0
sumojapanese267106801515,Sumo Japanese, 6901 Okeechobee Blvd B1,33411,26.7106924,-80.151521,18,"[40, 2]",2.8,14,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
sumosushibar259395801218,Sumo Sushi Bar and Grill, 17630 Collins Ave,33160,25.939538,-80.121808,194,"[2, 4, 40, 10, 50, 60]",4.2,67,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
sumoxxxxxxxx256875803631,SUMO88, 10471 N Kendall Dr SUITE B-104,33176,25.6875155,-80.3631461,2,"[10, 2, 47]",4.5,38,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sunbroscaféx294800811293,SunBros Café, 301 Moody Blvd,32136,29.4800283,-81.1293967,450,[37],4.8,34,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0
sunfishgrill261678801092,Sunfish Grill, 2775 E Oakland Park Blvd,33306,26.1678739,-80.1092809,10,"[24, 40]",3.7999999999999994,6,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunflowerhea296523823732,Sunflower Health Foods, 3424 W University Ave,32607,29.6523615,-82.3732981,13,[55],4.6,88,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sunflowerhea301813826636,Sunflower Health Foods, 225 NW Commons Loop #107,32055,30.1813509,-82.66363989999999,301,[55],3.7999999999999994,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunfunamusem282545806851,Sun Fun Amusements, 5840 US-1,32955,28.2545129,-80.68512919999999,143,[48],4.3,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sunhaitokyox268437800732,Sun Hai Tokyo, 2534 PGA Boulevard,33410,26.84378,-80.0732704,63,[1],4.0,34,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
sunnibunnisi272759825646,SunniBunni Siesta Key, 5202 Ocean Blvd,34242,27.2759026,-82.56465,446,[32],4.0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sunnsetcafea259594801267,Sunnset Cafe Atari, 19755 Turnberry Way,33180,25.9594488,-80.12670779999999,111,[37],5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
sunnypokexxx257934801428,Sunny Poke, 1784 west Av Bay1,33139,25.7934098,-80.1428827,45,"[6, 55]",4.0,54,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
sunnysealand301040836091,Sunny Sealanding, 2281 W U.S 98,32347,30.1040592,-83.6091393,398,[40],4.6,38,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sunnysideupx293248810562,Sunny Side Up, 1314 Ocean Shore Blvd,32176,29.3248027,-81.0562854,90,"[61, 31]",4.8,15,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
