id,name,postal_code,latitude,longitude,city_id,category_id,stars,review_count,address,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
stewshouseof278956827450,Stew's House of Bagels,33771.0,27.8956562,-82.7450645,40,[48],4.5,57,13469 Belcher Rd S,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stickyricesu277911823168,Sticky Rice Sushi,33579.0,27.791157495,-82.3168746999,26,"[2, 4]",4.5,167,11351 Big Bend Rd,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
stilthousebr280736827672,Stilt House Brewery,34683.0,28.0736050058,-82.7672098204,61,[48],4.5,73,625 US Hwy Alt 19,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stinkybunzxx279552824563,Stinky Bunz,33602.0,27.9552692,-82.4563199,3,"[48, 3]",4.5,12,Downtown,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
stircrazyfre396308861235,Stir Crazy Fresh Asian Grill,46142.0,39.6308454057,-86.1235427856,844,[10],3.0,22,1251 US Hwy 31 N,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
stirlingwine280119827866,Stirling Wine,34698.0,28.0119361877,-82.7866592407,119,[48],4.0,34,461 Main St,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
stixoldsmarx280322826466,Stix Oldsmar,33635.0,28.03225,-82.646674,3,[27],4.0,9,13918 W Hillsborough Ave,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
stjamesxxxxx279515825185,St James,33607.0,27.951557,-82.518521,3,[37],2.5,13,4400 W Cypress St,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
stlouisbread386344903177,St. Louis Bread,63117.0,38.634406,-90.3177479,354,[47],2.0,76,6734 Clayton Rd,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
stlouisbread386353903475,St. Louis Bread,63117.0,38.6353996,-90.3475613,354,"[48, 47]",3.0,28,1445 St Louis Galleria,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
stonebridgeg298605900375,Stonebridge Golf Club of New Orleans,70056.0,29.860523,-90.037543,743,[37],2.5,5,1500 Stonebridge Dr,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
stonechasebr280559826267,Stone Chase Brick Oven Bar & Grill,33626.0,28.0559165,-82.6267026,3,[37],3.0,32,12227 W Linebaugh Ave,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
stonecreekdi396296861576,Stone Creek Dining Company - Greenwood,46142.0,39.6296311975,-86.1576600799,844,[28],4.0,135,911 N State Rd 135,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
stonefiretav278800827861,Stonefire Tavern,33773.0,27.8800115344,-82.786168,40,[27],4.0,59,10637 117th Dr N,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
stonemillart282344823521,Stonemill Artisan Bakery & Desserts,33544.0,28.2344361,-82.3521871,50,"[48, 52]",3.5,14,5325 Village Market,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
stonesthrowa279604824635,Stones Throw at Armature Works,33602.0,27.960464,-82.4635455385,3,"[48, 28]",4.0,85,1910 North Ola Avenue,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1
stonewoodgri278939822737,Stonewood Grill & Tavern,33511.0,27.8939806,-82.2737811,22,[28],4.0,240,612 E Bloomingdale Ave,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
stoneysbarpa279399824349,Stoney's Bar & Package Lounge,33605.0,27.9399598,-82.4349807,3,[48],4.0,5,1305 S 22nd St,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
stormiestoox283899826521,Stormies Too,34667.0,28.3899845,-82.6521843,327,[37],4.0,40,9821 Denton Ave,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
stormingcrab363027866898,Storming Crab-Madison,37115.0,36.302773,-86.689856,599,[28],4.0,129,2125 Gallatin Pike N,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
stoutscafexx282909826772,Stout's Cafe,34654.0,28.290971,-82.6772139,228,[37],4.0,9,9205 Little Rd,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
stpetebagelc278116827281,St. Pete Bagel Co.,33709.0,27.8116497,-82.7281602,484,[48],4.0,64,4419 66th St,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
stpetebagelc278826828319,St. Pete Bagel Co,33774.0,27.882699,-82.831938,40,[48],4.0,104,11987 Indian Rocks Rd,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
stpetebagelx280193827624,St. Pete Bagel,34698.0,28.019393,-82.762426,119,[48],4.0,39,1493 Main St,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
stpetebakery277904826383,St. Pete Bakery,33704.0,27.7904532066,-82.6383361098,5,[48],4.0,52,1961 4th St N,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stpetemeatpr277715826395,St Pete Meat & Provisions,33701.0,27.7715028,-82.6395279117,5,[48],4.0,5,449 Central Ave,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
stpetersburg277310826607,St Petersburg Country Club,33712.0,27.731051,-82.660711,5,[37],3.5,8,2000 Country Club Way S,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
stpetersburg277369827506,St. Petersburg Nights,33706.0,27.7369971,-82.7506803,364,[21],3.0,28,6800 Sunset Way,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
stpetersburg277617826749,St Petersburg Distillery,33712.0,27.7617689,-82.6749248,5,[48],5.0,8,800 31st St S,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
strachansice280121827895,Strachan's Ice Cream & Desserts,34698.0,28.0121823586,-82.7895060304,119,[48],4.5,281,310 Main St,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
strachansice280196827409,Strachan's Ice Cream & Desserts,33763.0,28.0196964,-82.7409723,21,[48],4.0,31,2332 Sr 580,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
strachansice280685827693,Strachan's Ice Cream & Desserts,34683.0,28.06857,-82.7693351,61,[48],4.0,117,105 Alt US 19 N,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
strandhillpu279236823400,Strandhill Public,33619.0,27.9236921,-82.340057,3,[28],4.5,94,10288 Causeway Blvd,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1
strangebrewx396057861926,Strange Brew,46142.0,39.6057104,-86.1926172,844,[48],4.5,120,"4800 W Smith Valley Rd, Ste G",1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
strawberrypa280580823272,Strawberry Passion Farm,33592.0,28.058012,-82.327295,263,[48],5.0,10,11800 Tom Folsom Rd,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strawberryto280451821292,Strawberry Town Cafe,33563.0,28.045116,-82.129271,104,[37],4.5,20,3161 Paul Buchman Hwy,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
streetcarcha279607824427,Streetcar Charlie's Bar & Grille,33605.0,27.960719,-82.442749,3,[37],3.0,14,1811 N 15th St,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
streetsurfer279407825104,Street Surfer,33609.0,27.9407591,-82.5104655,3,[48],3.5,14,,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
strokersspor280533827381,Strokers Sports Bar & Grill,34684.0,28.0533450684,-82.7381938037,61,[27],4.0,28,30901 US Hwy 19 N,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
strongtowerv284162824938,Strong Tower Vineyard & Winery,34610.0,28.416205,-82.493826,20,[48],4.0,16,17810 Forge Dr,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
strudelkingx280468825167,Strudelking,33618.0,28.0468701,-82.5167658,3,[48],4.0,5,4431 Gunn Hwy,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
studiobbaker402128747595,Studio B Bakery & Bistro,8611.0,40.2128682,-74.7595147,659,"[32, 48]",4.0,27,"439 S Broad St, Ste 106",0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
studiomovieg278418827954,Studio Movie Grill,33772.0,27.8418985,-82.7954614,217,[37],3.5,187,7718 113th St N,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
studiomovieg280569824345,Studio Movie Grill,33612.0,28.05694,-82.4345,3,[37],2.5,265,12332 University Mall Ct,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1
stuftgourmet278328826992,STUFT Gourmet Foods,33781.0,27.8328167213,-82.699239,76,"[32, 48, 52]",5.0,9,6657 49th St N,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
stumpssupper279435824476,Stump's Supper Club & Howl At the Moon,33602.0,27.9435498,-82.4476798,3,[37],3.0,25,615 Channelside Dr,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
stutzcandies402503751329,Stutz Candies,18976.0,40.2503861,-75.1329662,249,[48],3.5,14,"1345 Easton Rd, Ste C-120",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
submariasdel402329747276,Sub Maria's Deli,8609.0,40.2329861,-74.7276944,659,[37],4.0,12,1305 Nottingham Way,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
submarinegyr279822823734,Submarine Gyro Town,33610.0,27.9822819,-82.3734122,3,[49],3.5,12,4008 Orient Rd,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
subportgiant280763825069,Sub Port Giant New Jersey Submarine Sandwiches,33602.0,28.0763167,-82.5069443,3,[37],4.5,6,14294 Dale Mabry N,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
subshakxxxxx280448825135,Sub Shak,33618.0,28.0448637,-82.513521,3,[26],4.5,43,4309 Gunn Hwy,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
subsnsuchxxx280807824301,Subs N Such,33559.0,28.0807579,-82.4301837,159,[18],4.5,62,14603 Livingston Ave,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
subspotxxxxx279929825507,Sub Spot,33634.0,27.9929513,-82.5507762,3,[48],4.5,8,5104 George Rd,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
subwayrestau280611827095,Subway Restaurants,34685.0,28.0611991,-82.7095926,61,[37],3.5,6,312 E Lake Rd,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx277146823358,Subway,33573.0,27.714605,-82.3358514474,133,[37],4.0,5,4882 Sun City Center Blvd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx277260824342,Subway,33570.0,27.7260457699,-82.4342322024,141,[37],2.5,8,814 N US Hwy 41,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx277930823329,Subway,33578.0,27.7930712,-82.3329654,26,[37],2.5,6,"13174 US Hwy 301, Ste B-6",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278366827280,Subway,33781.0,27.8366022,-82.728067,76,[37],2.5,5,"7099 66th St N, Unit  1",1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx278389826976,Subway,33781.0,27.8389385247,-82.6976083951,76,[37],3.0,14,4690 Park Blvd,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278403827925,Subway,33772.0,27.8403257729,-82.7925845444,217,[37],3.5,8,11111 Park Blvd,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278441828275,Subway,33776.0,27.8441891187,-82.8275189,217,[37],2.5,5,13699 Park Blvd N,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx278540822723,Subway,33569.0,27.8540104,-82.2723475,26,[37],1.5,7,13226 Boyette Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
subwayxxxxxx278582823252,Subway,33569.0,27.8582352,-82.3252061,26,[37],3.0,9,9628 US Hwy 301 S,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx278797828275,Subway,33774.0,27.8797254,-82.8275084,40,[37],4.5,5,13664 Walsingham Rd,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278929825246,Subway,33611.0,27.8929928711,-82.5246647316,3,[37],3.5,6,"4644 W Gandy Blvd, Unit 10",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx278932823210,Subway,33578.0,27.8932236,-82.3210155963,26,[37],3.5,9,10807 Bloomingdale Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1
subwayxxxxxx278934822727,Subway,33511.0,27.8934577505,-82.272791931,22,[37],3.0,5,805 E Bloomingdale Ave,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278945826845,Subway,33762.0,27.894518557,-82.6845208,21,[37],3.0,9,3753 Ulmerton Rd,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
subwayxxxxxx278949827445,Subway,33771.0,27.8949673297,-82.7445583022,40,[37],2.5,8,7725 Ulmerton Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx278969822473,Subway,33596.0,27.8969585127,-82.247303171,110,[37],3.5,8,3208 Lithia-pinecrest Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
subwayxxxxxx279129825056,Subway,33629.0,27.9129790354,-82.5056610586,3,[37],2.0,8,3402 S Dale Mabry Hwy,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279170828070,Subway,33770.0,27.9170848278,-82.8070762692,40,[37],3.5,6,1886 W Bay Dr,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx279221823503,Subway,33578.0,27.9221423352,-82.3503692492,26,[48],2.5,5,2829 US Hwy 301 S,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
subwayxxxxxx279256824531,Subway,33606.0,27.9256239,-82.453146,3,[37],2.0,7,"304B E Davis Blvd, Ste 4",1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
subwayxxxxxx279280827872,Subway,33770.0,27.9280439,-82.7872926,40,[37],1.5,5,"1200 Missouri Ave Space, No. A",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx279326825063,Subway,33629.0,27.9326118,-82.5063215,3,[37],2.5,7,1155 S Dale Mabry Hwy,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279388822854,Subway,33511.0,27.9388252,-82.2854418013,22,[37],3.0,6,104 E Brandon Blvd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279391822546,Subway,33594.0,27.9391379,-82.2546705,110,[37],3.5,5,"1954 E Hwy 60, Unit 10, Space 406",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
subwayxxxxxx279431823368,Subway,33619.0,27.9431127639,-82.3368254452,3,[37],2.0,8,10049 E Adamo Dr,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
subwayxxxxxx279439827464,Subway,33764.0,27.9439187,-82.7464147611,21,[37],1.0,5,1444-A Belcher Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279484824587,Subway,33602.0,27.9484714977,-82.4587940844,3,[37],2.0,18,212 E Madison St,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx279504824554,Subway,33602.0,27.95045643,-82.4554218558,3,[37],2.5,8,620 Twiggs Ave,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx279552824366,Subway,33605.0,27.9552597394,-82.4366213891,3,[37],1.5,6,1951 E Adamo Dr,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279598824023,Subway,33605.0,27.959856,-82.402366,3,[37],4.0,5,"1750 50th St N, Ste A",1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279608827222,Subway,33759.0,27.9608445,-82.7222513,21,[37],2.0,14,2790-A Gulf To Bay Blvd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
subwayxxxxxx279629825060,Subway,33607.0,27.9629253,-82.5060063,3,[37],2.0,10,2502 N Dale Mabry Hwy,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279682827539,Subway,33765.0,27.968299,-82.7539671646,21,[37],2.0,7,2006 Drew St,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx279806823392,Subway,33619.0,27.9806235,-82.339245,3,[37],2.5,9,"9720 Princess Palm Ave, Ste 116",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279881821221,Subway,33566.0,27.9881129472,-82.1221423147,104,[37],3.0,7,"2403 Jim Redman Pkwy, Ste 3",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279896827740,Subway,33755.0,27.9896256171,-82.7740884911,21,[37],2.5,15,1897 N Highland Ave,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279956823861,Subway,33610.0,27.995653634,-82.3861264814,3,[37],1.5,6,"6217 E Hillsborough Ave, Unit 109",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279957825188,Subway,33614.0,27.9957458,-82.5188801264,3,[37],2.5,8,4408 W Hillsborough Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx279972825709,Subway,33615.0,27.9972317228,-82.5709484397,3,[37],2.0,8,"8019 W Hillsborough Ave, Unit A",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
subwayxxxxxx280032825963,Subway,33615.0,28.0032729,-82.5963375,3,[37],2.5,12,9951 W Hillsborough Ave,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx280104827095,Subway,33759.0,28.0104754,-82.7095503,21,[37],3.0,5,"2451 Mcmullen Booth Rd, Ste 1",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx280190827669,Subway,34698.0,28.0190040939,-82.7669083,119,[37],2.0,7,"1425 Main St, Ste A",1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx280259824598,Subway,33604.0,28.0259326,-82.4598526,3,[37],2.5,11,8410 N Florida Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
subwayxxxxxx280305823938,Subway,33617.0,28.0305735,-82.3938719464,156,[37],2.0,11,8840 N 56th St,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
subwayxxxxxx280437826765,Subway,34677.0,28.0437029,-82.676538,261,[37],2.0,24,3775 Tampa Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
subwayxxxxxx280505827816,Subway,34698.0,28.0505541,-82.781659,119,[37],2.0,12,2610 Bayshore Blvd,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
subwayxxxxxx280538824380,Subway,33612.0,28.0538986985,-82.4380492704,3,[37],2.0,11,1819 E Fowler Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx280568826265,Subway,33626.0,28.056877293,-82.6265868,3,[37],2.5,7,12235 W Linebaugh Ave,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
subwayxxxxxx280610825430,Subway,33625.0,28.0610391,-82.5430382,3,[37],3.5,13,12096 Anderson Rd,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx280688824352,Subway,33612.0,28.0688501,-82.4352726,3,[37],2.0,9,2101 E Fletcher Ave,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx280709826324,Subway,33626.0,28.07094,-82.632432,3,[37],2.5,17,13032 Racetrack Rd,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
subwayxxxxxx280870824583,Subway,33613.0,28.0870290393,-82.4583099247,3,[37],2.0,5,"14961 N Florida Ave, Ste 14961",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx281232827613,Subway,34689.0,28.1232526262,-82.7613557,164,[37],3.5,7,"1998 S Alt Us 19, Unit  1",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx281271825745,Subway,33556.0,28.127178575,-82.5745517503,376,[37],4.0,6,17621 Gunn Hwy,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx281293825049,Subway,33558.0,28.1293430768,-82.504902,159,[37],4.0,9,"3971 Van Dyke Rd, Ste 303, Northgate Square",1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx281469827414,Subway,34689.0,28.146935335,-82.7414761083,164,[37],3.5,6,41220 US Hwy 19N,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
subwayxxxxxx281501823539,Subway,33647.0,28.15011,-82.3539970377,3,[48],3.0,14,19410 N Bruce B Downs Blvd,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
subwayxxxxxx281553823566,Subway,33647.0,28.1553798954,-82.356663,3,[37],1.5,8,19910 Bruce B Downs Blvd,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subwayxxxxxx281851824071,Subway,33559.0,28.1851782,-82.4071106,159,[37],2.5,6,24726 State Rd 54,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
subwayxxxxxx281864823584,Subway,33543.0,28.1864431,-82.3584426872,50,[37],1.5,10,27709 Sam's Club Shopping Center State Road 56,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
