id,business_id,name,address,city,state,postal_code,latitude,longitude,categories,stars,review_count,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
awrestaurant284682826194,ibWMX6tVdPKVx3tgogZuCA,A&W Restaurant,2440 Commercial Way,spring hill,FL,34606,28.4682737,-82.6194848,['restaurants'],1.5,7,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
mykitchenxxx401979747289,Tv70RauFKrwtmnFHLOP9yA,My Kitchen,1935 S Broad St,trenton,FL,08610,40.1979004,-74.7289289,"['chinese', 'japanese', 'restaurants']",2.5,5,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
targetxxxxxx279570825083,LqwFKar9szProkJTwwef0w,Target,1544 N Dale Mabry Hwy,tampa,FL,33607,27.957042,-82.508311,['food'],3.5,68,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
mobilxxxxxxx279518825051,9wRuw-fFoq7YrolPQBINKA,Mobil,911 N Dale Mabry Hwy,tampa,FL,33609,27.9518011,-82.505186,['food'],2.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pasadenastea277525827384,MqdEEfSYpYcrm9Q_KArWrg,Pasadena Steak House,1530 Pasadena Ave S,south pasadena,FL,33707,27.75256,-82.73846,"['seafood', 'food', 'restaurants']",3.0,40,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
mangúauthent298886900328,KIEGQ0TM6S9gj2CPr3yLWg,MANGÚ Authentic Dominican Cuisine,2112 Belle Chasse Hwy,gretna,FL,70056,29.8886088345,-90.032899564,"['restaurants', 'spanish', 'latin american', 'dominican', 'caribbean']",4.5,115,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1
walmartxxxxx280269825589,W2_c9W2-SRR0DZj0trvnew,Walmart,7011 W Waters Ave,tampa,FL,33634,28.0269029,-82.5589913,['food'],1.5,24,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kafeeandkaba279501824602,s4TlyQw8yyoouwP4S3990w,Kafee and Kabab,777 N Ashley Dr,tampa,FL,33602,27.9501068,-82.4602853,"['mediterranean', 'restaurants']",3.5,9,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
goldencorral280563823929,5tcjK4ZTT0GV3C5LkOwQXA,Golden Corral Buffet & Grill,11801 N 56th St,temple terrace,FL,33617,28.0563399198,-82.3929015081,['restaurants'],2.5,58,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
habibicafean279604824405,ExsrjgDLRUtqDeTsUlCyQQ,Habibi Cafe and Hookah Bar,1632 E 7th Ave,tampa,FL,33605,27.9604396,-82.4405791,['restaurants'],3.0,60,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
chinawokxxxx277133823935,e-x5aIWgDdgaA5berBPygA,China Wok,3062 E College Ave,ruskin,FL,33570,27.7133184694,-82.3935052926,"['restaurants', 'chinese']",4.0,45,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
myhappyplace278173828221,bMiFUN-qiZm6ZRBxTuJ2AQ,My Happy Place Cafe,16811 Gulf Blvd,north redington beach,FL,33708,27.8173886,-82.8221315,"['restaurants', 'food']",4.5,10,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sipxxxxxxxxx280997826916,CgUDp8xXYY8DsGnvADp_Kw,Sip85,4940 Ridgemoor Blvd,palm harbor,FL,34685,28.0997669883,-82.691639252,"['seafood', 'restaurants', 'food']",4.5,117,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
salemsfreshe279628824014,xvKv0S6QIlI9lm1Y9ea0FQ,Salem's Fresh Eats,2015 N 50th St,tampa,FL,33619,27.9628759,-82.4014447,"['restaurants', 'seafood', 'greek', 'middle eastern', 'mediterranean', 'chicken wings']",3.5,44,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
grimaldispiz280165827328,0_UR8mK-064IOuQNH0M8Hg,Grimaldi's Pizzeria,"27001 US Hwy 19 N, Ste 1140",clearwater,FL,33761,28.0165680656,-82.7328571562,"['restaurants', 'pizza']",3.5,142,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
romanosmacar279566825093,2pXS9GDt2csyLRn6rQkR-w,Romano's Macaroni Grill,1500 N. Dale Mabry Hwy,tampa,FL,33607,27.956678,-82.509361,"['restaurants', 'italian']",3.0,44,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hardeesxxxxx362559867150,TvW9PqZgyOOIia3TR84etQ,Hardee's,650 Gallatin Pike S,madison,FL,37115,36.2559678,-86.7150264,['restaurants'],1.5,10,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jerseymikess279223823289,8ZzBxJV2QwWtltcX2xJW3w,Jersey Mike's Subs,10951 Causeway Blvd,brandon,FL,33511,27.922309,-82.32898,['restaurants'],3.0,51,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
papajohnspiz277583827359,Vm80LaPt94bhmUmQtxHupQ,Papa John's Pizza,6894 Gulfport Blvd S,south pasadena,FL,33707,27.7583377,-82.735921,"['restaurants', 'pizza']",2.5,15,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
missionbbqxx280251825379,Ks4r6DEqSbV8D2qc04RhTA,Mission BBQ,5602 W Waters Ave,tampa,FL,33634,28.0251634,-82.5379472,['restaurants'],4.5,344,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
stacysgluten280769825067,4QUPNvG8MC2t2NTngpNgBg,Stacy's Gluten Free Goodies,14379 N Dale Mabry Hwy,tampa,FL,33618,28.07692,-82.50676,"['food', 'gluten-free', 'restaurants']",4.0,34,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
greekislands279308827959,siwEKtP7Rhk2bsbyh7WajQ,Greek Islands Restaurant,1501 Clearwater Largo Rd N,largo,FL,33770,27.9308955,-82.7959035,"['greek', 'restaurants']",4.0,74,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
starbucksxxx280696823674,58Vd48_6D1Myd_M1xWepJg,Starbucks,8229 Parkedge Drive,tampa,FL,33637,28.069663,-82.3674739,"['restaurants', 'food']",4.0,31,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
cluckyeahxxx279222824933,UrxmZEWa_zqzuuqMF4sb7Q,Cluck Yeah!,2602 S MacDill Ave,tampa,FL,33629,27.9222411,-82.493317,['restaurants'],3.5,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
strachansice280121827895,XYjlZTXifIjpAbPW33tCXw,Strachan's Ice Cream & Desserts,310 Main St,dunedin,FL,34698,28.0121823586,-82.7895060304,['food'],4.5,281,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
abellassandw279628824226,BrH77mxUh8pkS84-UPCIwg,Abella's Sandwich Shop,2124 N 34th St,tampa,FL,33605,27.962867,-82.422641,"['latin american', 'restaurants', 'food', 'cuban']",4.5,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tijuanaflats280453826812,UvxheDh6Mx67BhvBzfkthQ,Tijuana Flats,"3687 Tampa Rd., Ste. 203",oldsmar,FL,34677,28.045317,-82.681254,"['mexican', 'restaurants', 'tex-mex']",3.5,100,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
dominospizza278408827928,l5ukrsUrAY13cwOH4nIy4w,Domino's Pizza,11125 Park Blvd,seminole,FL,33772,27.840822,-82.792807,"['chicken wings', 'pizza', 'restaurants']",2.5,18,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
dukesbrewhou279918821214,BVOSoHRijnDTgxdgzrCFrw,Duke's Brewhouse,2212 James L Redman Pkwy,plant city,FL,33563,27.991858,-82.121474,"['restaurants', 'chicken wings']",3.0,68,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
charliemilli278721827867,lzd8C9rmc4_5tmmnbq_7Lw,Charlie & Millie's Pizza House,10953 Seminole Blvd,largo,FL,33778,27.8721957,-82.7867664,"['restaurants', 'pizza']",4.0,126,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
mcdonaldsxxx281823823542,XWrRu2QN0DfxflkMIzqRlw,McDonald's,1820 Trout Creek Dr,wesley chapel,FL,33544,28.1823961759,-82.3542726785,['restaurants'],3.5,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
shelleyscorn284352826384,bz9kF7xBaFk0qXwzmzUSPw,Shelley's Corner Cafe,120 Commercial Way,spring hill,FL,34606,28.4352323,-82.6384267,['restaurants'],4.5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosebartampa279434824827,VBoaaajtqB5vyyouPU2gAw,Rose Bar Tampa,122 S Howard Ave,tampa,FL,33606,27.9434579,-82.4827847,"['seafood', 'restaurants']",4.0,62,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
thecakeshopx281623823528,pcZVbMcJgcenbEu2rpfSIA,The Cake Shop,20327 Bruce B Downs Blvd,tampa,FL,33647,28.16237,-82.352846,['food'],3.5,83,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thegreeksxxx281815827396,rhp_X0QzmH629P77Kvmn7g,The Greeks,"1542 US Hwy 19 N, Ste 1",holiday,FL,34691,28.1815764446,-82.7396451103,"['restaurants', 'food', 'greek']",3.5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
applebeesgri280454825833,_PJRuNpXHmPCv9eGXA3sxg,Applebee's Grill + Bar,10606 Sheldon Rd,tampa,FL,33626,28.045449,-82.5833856,['restaurants'],2.5,86,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
eatsamerican278919823171,RKoOl8BbYHbki6Fn5FjViw,Eats American Grill,6264 Winthrop Town Centre Blvd,riverview,FL,33578,27.891973,-82.317132,['restaurants'],3.5,277,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
dunkinxxxxxx282797827183,3lLHM-cAPU5VwJC7u7581Q,Dunkin',8419 US Highway 19,port richey,FL,34668,28.2797636342,-82.7183527141,"['food', 'restaurants']",2.0,8,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firehousesub279249825061,bP0Xr_uQLPUdIdRFYU4K6w,Firehouse Subs,2227 Dale Mabry Hwy,tampa,FL,33629,27.924929,-82.5061838,['restaurants'],3.0,29,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
thetalkingpi278520822688,lZYkrOraznTV4AM06wbdJw,The Talking Pint,13418 Boyette Rd,riverview,FL,33569,27.8520758,-82.2688105,"['vegetarian', 'soup', 'restaurants']",4.0,49,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
cvspharmacyx281911824652,PLKgUA4kOiX_hEQtr2MAtg,CVS Pharmacy,2322 Land O Lakes Blvd,lutz,FL,33549,28.1911,-82.4652,['food'],2.0,13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hirostokyoxx281309827405,nei8gSEF5qbkn-TCMrgB3A,Hiro's Tokyo,39522 US Hwy 19 N,tarpon springs,FL,34689,28.1309765,-82.7405722,"['restaurants', 'japanese']",3.0,50,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
mcdonaldsxxx279966824385,kAhT_pFlNuL3yfhKrpYRWQ,McDonald's,1908 E Hillsborough Ave,tampa,FL,33610,27.9966951559,-82.4385912716,"['food', 'restaurants']",2.0,23,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
rubytuesdayx279458825050,v347Ts8SSna1GCbzNVwLBA,Ruby Tuesday,201 N Dale Mabry Hwy,tampa,FL,33609,27.9458803,-82.5050914,['restaurants'],3.5,39,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1
redlobsterxx280545825033,NU1rYG90VUKNvFBMWW8a7Q,Red Lobster,11601 N Dale Mabry,tampa,FL,33618,28.054556,-82.503337,"['restaurants', 'seafood']",3.0,112,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
subwayxxxxxx280870824583,-2CPhK6ik9ZBgFX_F-dkxQ,Subway,"14961 N Florida Ave, Ste 14961",tampa,FL,33613,28.0870290393,-82.4583099247,['restaurants'],2.0,5,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castawaysres279675825729,ndXTjLUGO7_Mjm8PVSbsLQ,Castaways Restaurant the,7720 W Courtney Cmpbll Cswy,tampa,FL,33607,27.9675285,-82.5729151,['restaurants'],2.5,9,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
tastedowntow279421824546,EptWzik5Jo9OVlXBUk-2RQ,TASTE Downtown Tampa,513 South Florida Ave,tampa,FL,33602,27.9421657,-82.4546783,['restaurants'],4.0,32,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
zealcoffeero280417825039,zwizQO8vSXZBcVO-Nb_cUA,Zeal Coffee Roasters,10005 N Dale Mabry Hwy,tampa,FL,33618,28.041728,-82.503974,['food'],4.0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
moessouthwes281280823690,NMcBODHNzlDF454hdSVFTQ,Moe's Southwest Grill,17509 Preserve Walk Ln,tampa,FL,33647,28.128027,-82.369033,"['mexican', 'restaurants', 'tex-mex']",2.5,54,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
dunkinxxxxxx386235903338,R2ZVVKXpZVQPj96cyDXZwQ,Dunkin',1754 S Hanley Rd,richmond heights,FL,63117,38.623526,-90.3338,['food'],2.5,43,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
chronictacos280458825051,RZCLY_q25X3oNq4gkM8aIA,Chronic Tacos,10420 N Dale Mabry Hwy,tampa,FL,33618,28.0458,-82.505131,"['restaurants', 'gluten-free', 'mexican']",3.5,173,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
slowroastedx277853827817,5bAMDsGmc9p35zJHAYvLew,Slow Roasted,212 Johns Pass,madeira beach,FL,33708,27.785388,-82.781714,"['restaurants', 'seafood', 'mexican']",4.5,16,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
chiyogaxxxxx280939825056,Cg6K0BTz-aheyiaWwFx1tg,Chi Yoga,3845 Northdale Blvd,tampa,FL,33624,28.0939645,-82.505612,['food'],5.0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
lacabanarest279957824846,yVWdKUu78DpOEis1kxUcLQ,La Cabana Restaurant,5302 N Armenia Ave,tampa,FL,33603,27.9957131857,-82.4846954271,"['colombian', 'latin american', 'restaurants']",4.0,107,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
dominospizza278543823168,uR8Ew5NDKj2ZPVPv-3EYgg,Domino's Pizza,11224 Boyette Rd,riverview,FL,33569,27.8543203,-82.3168486,"['restaurants', 'chicken wings', 'pizza']",2.0,46,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
teppanyakigr277753826787,TDV40dCJkTzo109sMhXRAg,Teppanyaki Grill & Supreme Buffet,391 34th St N,st. petersburg,FL,33713,27.775320999999998,-82.678747,"['asian fusion', 'chinese', 'restaurants']",3.0,66,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
mrspecialxxx279818825155,nZU21gjtG_thw1kFQgWNsQ,Mr Special,4217 W Dr Martin Luther King Jr Blvd,tampa,FL,33614,27.9818387,-82.5155226,"['cuban', 'restaurants']",4.5,13,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
lulusbeachho280768827662,-nkdsrNAQoHEve7j_k-_qg,Lulu's Beach House,917 11th St,palm harbor,FL,34683,28.0768966675,-82.7662887573,['restaurants'],4.0,41,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
johnsonsthst280168824145,5VndA-SIzQCpf95AefjRYw,Johnson's 40th St Seafood House,7502 N 40th St,tampa,FL,33604,28.016843,-82.4145608,"['seafood', 'restaurants']",4.0,20,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
renéesbistro279658825109,g71iYkeIeoxB4ppkemK24Q,Renée's Bistro,"4010 W Boy Scout Blvd, Ste 185",tampa,FL,33607,27.9658616999,-82.5109032914,['restaurants'],4.0,8,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
westshorepiz280899826978,fmfNQxXUgSdNGmLUunTkvQ,Westshore Pizza,2525 E Lake Rd,palm harbor,FL,34685,28.0899371,-82.6978369,"['pizza', 'restaurants']",2.5,19,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
winndixiexxx278036828024,eIoY1jQB0pMV-V-nkSDYlw,Winn Dixie,15200 Madeira Way,madeira beach,FL,33708,27.803639563,-82.8024020546,['food'],3.5,16,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dingteapinel278293827289,zGSgPMzY9Vk5iYOkHNreHQ,Ding Tea Pinellas,6248 66th St N,pinellas park,FL,33781,27.829384,-82.728933,['food'],4.0,99,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
makiofjapanx277937827331,bcW3yTO1RiBwLwIbWs8jHg,Maki Of Japan,2272 Tyrone Square,st. petersburg,FL,33710,27.7937118,-82.7331686,"['restaurants', 'food', 'japanese']",3.5,11,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
gabrielatoma401069748535,ZpPgqQsyE2uOLLmprluZ3Q,Gabriela Tomato Pie,900 Jefferson Ave,bristol,FL,19007,40.1069522,-74.8535055,"['pizza', 'restaurants']",3.0,15,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sonicdrivein280539824370,WaBJh7o0NhBe_3pioFO4mw,Sonic Drive-In,1915 E Fowler Ave,tampa,FL,33612,28.0539317,-82.4370811153,"['restaurants', 'food']",3.0,31,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
tampageneral279376824592,RQ9RnhKijxH3vvBbXm323A,Tampa General Cafeteria,1 Tampa General Cir,tampa,FL,33606,27.937648238,-82.4592007933,['restaurants'],3.0,6,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
mamassoulfoo279812824180,LAtPOWQ6fUvaU64Yp9hyIg,Mama's Soul Food Restaurant,3701 E Dr M L K Jr Blvd,tampa,FL,33610,27.981229,-82.4180964,"['restaurants', 'seafood']",4.0,114,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
papamurphysx278505823294,BTycfBdtAnNpuDcuuRQWBg,Papa Murphy's,13159 S US Hwy 301,riverview,FL,33578,27.8505535,-82.32949,"['restaurants', 'pizza', 'food']",4.0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
cvspharmacyx281159823790,SO74jVWKb8e5rgL1JSWzCQ,CVS Pharmacy,6206 Commerce Palms Dr,tampa,FL,33647,28.1159739773,-82.3790471141,['food'],4.0,10,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dieciitalian280708827390,7cHs5hWLI-HPchwGsdyi5Q,Dieci Italian Restaurant,32888 US Hwy 19 N,palm harbor,FL,34684,28.0708763,-82.7390823,"['italian', 'restaurants']",3.5,30,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
portugreekca283603826996,iQRL78X2bLEbAmNabToPfw,Portu-Greek Cafe,6928 Clark St,hudson,FL,34667,28.3603766,-82.6996753,"['seafood', 'greek', 'restaurants']",4.5,41,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mipatriabake280086825634,tp9YEQXd0HoWC-SFVjLH4Q,Mi Patria Bakery,6714 Hanley Rd,tampa,FL,33634,28.0086144,-82.5634912,['food'],4.5,23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
chipotlemexi279474825239,T6pMNyBC9ouFV2Msdvybgw,Chipotle Mexican Grill,309 NW Shore Blvd,tampa,FL,33609,27.9474777957,-82.523953338,"['restaurants', 'mexican']",2.5,116,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
jahvacoffeel277567827333,4rglQWnQsA3gNrdHHqZF0g,JahVa Coffee Lounge +,"6800 Gulfport Blvd S, Ste 207",south pasadena,FL,33707,27.7567976188,-82.7333413514,['food'],4.5,19,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
thelimanixxx281556827617,8rlM4KdEUd6pQD9MiRo9fg,The Limani,776 Dodecanese Blvd,tarpon springs,FL,34689,28.1556368,-82.7617244,"['restaurants', 'greek', 'mediterranean']",4.5,114,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
coldstonecre280958827379,U31xGRcKKs5s-xSCO3VbMQ,Cold Stone Creamery,35607 US Highway 19 N,palm harbor,FL,34684,28.095833,-82.737992,['food'],3.5,19,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
jerseymikess282772826749,H8JY2mEkRke9p_a-q2yWtQ,Jersey Mike's Subs,8263 Little Rd,new port richey,FL,34654,28.2772162,-82.674907,['restaurants'],3.0,19,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1
veraskitchen279657827989,GsaQkVKV39NOuVF9DdXi0A,Vera’s Kitchen,530 Cleveland St,clearwater,FL,33755,27.9657874,-82.7989008,"['greek', 'pizza', 'restaurants']",4.5,11,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
dalysflamebr278359827879,4GGgtvEzl233jS1SZ3SgGQ,Daly's Flame Broiled Burgers,10754 70th Ave N,seminole,FL,33772,27.8359171,-82.7879972,"['fish & chips', 'restaurants']",4.5,268,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
rouenthaixxx278933824995,PbfNIx3gxaQXWHHJAbmh7w,Rouen Thai,3324 W Gandy Blvd,tampa,FL,33611,27.8933512,-82.4995947,"['thai', 'restaurants', 'soup']",4.0,134,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
starbucksxxx278143827802,hr40aIHgfEGTuzhMxne3AA,Starbucks,"10195 Bay Pines Blvd, Ste 101",st. petersburg,FL,33708,27.814343,-82.780275,['food'],4.5,14,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
fourbrothers280327824277,v66ZTl8tOGWQs-Z6BJOEcA,Four Brothers Eatery,2810 E Busch Blvd,tampa,FL,33612,28.032757,-82.427754,"['mediterranean', 'middle eastern', 'restaurants', 'seafood']",4.0,72,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
grovetheater282496823476,aUoyrbUDjGwQfwuXtTvyZQ,"Grove Theater, Bistro & Entertainment",6333 Wesley Grove Blvd,wesley chapel,FL,33544,28.2496661279,-82.3476478203,['restaurants'],2.5,13,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
seabreezeisl278293828304,_zzNQl6ImFw_B64cSdaoGA,Seabreeze Island Grill,17855 Gulf Blvd,redington shores,FL,33708,27.82938,-82.830446,"['caribbean', 'restaurants', 'seafood']",4.0,1108,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
lulusicecrea278616828475,54SWNhBJPQDVKA-wOmGSbg,Lu Lu's Ice Cream Shop,19823 Gulf Blvd,indian shores,FL,33785,27.8616163424,-82.847564782,['food'],5.0,166,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
