id,name,street_address,postal_code,latitude,longitude,city_id,stars,review_count,is_open
burgerblastx266431818291,Burger Blast, 4135 Dr Martin Luther King Jr Blvd,33916,26.6431476,-81.8291617,30,4.4,15,1
burgerbrospc295530812356,Burger Bros Pc, 1475 Palm Coast Pkwy NW Unit 102,32137,29.5530038,-81.2356111,27,4.0,53,1
burgerbrothe258584803076,Burger Brothers House, 4050 W 12th Ave,33012,25.8584648,-80.3076657,8,5.0,18,1
burgercraftx285365817352,Burger Craft, 2447 US-27,34711,28.5365328,-81.7352802,85,3.8,78,1
burgercraftx286465814146,Burger Craft, 767 S State Rd 434 #1040,32714,28.6465666,-81.4146661,88,3.6,68,1
burgercultur279656825212,Burger Culture International, 2223 N Westshore Blvd Suite 1002A,33607,27.9656353,-82.521205,3,3.1,14,1
burgerfixxxx245585818045,BURGERFI, 221 Duval St,33040,24.558536,-81.804534,171,4.8,8,1
burgerfixxxx263674801981,BurgerFi, 9674 Glades Rd,33434,26.3674468,-80.198143,28,3.4,88,1
burgerfixxxx268433800716,BurgerFi, 2466 PGA Boulevard,33410,26.8433295,-80.0716674,63,3.5,28,1
burgerfixxxx303226814042,BurgerFi, 630 Atlantic Blvd Suite 628,32266,30.3226827,-81.4042871,410,3.8,35,1
burgerfortla261649801162,Burger 21 Fort Lauderdale, 2949 N Federal Hwy Suite #1,33306,26.1649246,-80.1162949,10,4.2,93,1
burgerhivexx260638802539,Burgerhive, 4607 S University Dr,33328,26.0638042,-80.2539667,25,4.8,46,1
burgerholicm257988803375,Burgerholic Miami, 2600 NW 87th Ave #27,33172,25.7988515,-80.3375011,46,4.7,105,1
burgerimgour264705801459,Burgerim Gourmet Burgers, 13900 Jog Rd #205,33446,26.4705722,-80.1459111,54,4.4,16,1
burgerimtall304463843185,Burgerim Tallahassee, 800 Ocala Rd #350,32304,30.4463293,-84.3185545,9,3.3,37,1
burgerimxxxx257465803098,Burgerim, 7032 Coral Way,33155,25.7465573,-80.3098558,2,4.0,8,1
burgerimxxxx258900801620,Burgerim, 1817 NE 123rd St,33181,25.8900551,-80.1620118,66,3.6,48,1
burgerimxxxx259130803096,BurgerIM, 6704 Main St,33014,25.91305,-80.309679,137,3.8,18,1
burgerimxxxx264042818069,BurgerIM, 23111 Fashion Dr Suite 111,33928,26.404217,-81.806968,114,4.1,38,1
burgerimxxxx292838810842,BurgerIM, 250 N Nova Rd,32174,29.2838203,-81.0842362,90,3.8,78,1
burgerishbar277234827396,Burger-ish Bar & Grill, 4755 Gulf Blvd,33706,27.7234129,-82.7396299,364,4.1,88,1
burgerkingxx245602817802,Burger King, 2120 N Roosevelt Blvd,33040,24.56024,-81.78029,171,3.1,96,1
burgerkingxx255746803696,Burger King, 20505 S Dixie Hwy,33189,25.5746878,-80.369664,94,4.5,18,1
burgerkingxx257564803726,Burger King, 11200 SW 8th St,33199,25.756429,-80.3726505,2,3.0,25,1
burgerkingxx260571816969,Burger King, 6650 Collier Blvd,34114,26.0571829,-81.6969645,211,3.0,48,1
burgerkingxx260694801433,Burger King, 100 Terminal Dr,33315,26.0694624,-80.14331,10,1.9,65,1
burgerkingxx261243817642,Burger King, 3400 Tamiami Trail E,34112,26.1243884,-81.7642397,211,3.8,38,1
burgerkingxx261696817939,Burger King, 1900 Tamiami Trail N FC - 8,34102,26.1696625,-81.7939958,211,3.2,38,1
burgerkingxx266345801745,Burger King, Florida's Turnpike,33413,26.6345103,-80.1745927,18,2.7,66,1
burgerkingxx267252800864,Burger King, 1741 Palm Beach Lakes Blvd Suite F01,33401,26.7252061,-80.0864918,18,2.1,8,1
burgerkingxx268372801318,Burger King, 7104 Fairway Dr,33418,26.837281,-80.1318206,63,3.1,28,1
burgerkingxx270197804662,Burger King, 15608 SW Warfield Blvd,34956,27.0197917,-80.4662128,421,3.6,278,1
burgerkingxx272339824923,Burger King, 8201 S Tamiami Trl Unit Fc5,34238,27.2339037,-82.4923199,70,2.0,7,1
burgerkingxx276878804127,Burger King, 5265 US-1,32967,27.687897,-80.412707,231,3.5,48,1
burgerkingxx277513818018,Burger King, 10 S Charleston Ave,33841,27.7513153,-81.8018788,467,3.8,238,1
burgerkingxx278799828285,Burger King, 13790 Walsingham Rd,33774,27.8799995,-82.8285298,40,2.1,18,1
burgerkingxx280142819151,Burger King, 3015 US-98 N,33805,28.0142867,-81.9151432,19,3.4,178,1
burgerkingxx280540824506,Burger King, 901 E Fowler Ave,33612,28.0540146,-82.4506591,3,3.5,836,1
burgerkingxx282397815579,Burger King, 92 N US-17,33896,28.2397446,-81.5579119,258,3.3,108,1
burgerkingxx284863813094,Burger King, 5297 S Semoran Blvd,32822,28.4863703,-81.30948,4,3.0,6,1
burgerkingxx285403824014,Burger King, 20093 Cortez Blvd,34601,28.5403467,-82.4014051,351,3.8,354,1
burgerkingxx287594812823,Burger King, 3653 S Orlando Dr,32773,28.7594475,-81.2823858,57,1.8,17,1
burgerkingxx290251821623,Burger King, 41200-061-02,34473,29.0251738,-82.162302,52,3.4,55,1
burgerkingxx291580821662,Burger King, 2600 SW 19th Avenue Rd,34471,29.1580393,-82.1662952,52,3.2,34,1
burgerkingxx291660821682,Burger King, 2696 SW College Rd,34471,29.1660968,-82.1682635,52,3.5,418,1
burgerkingxx291807810790,Burger King, 2453 W International Speedway Blvd,32114,29.180757,-81.079072,38,2.5,8,1
burgerkingxx292799810831,Burger King, 110 S Nova Rd,32174,29.2799088,-81.083172,90,2.2,8,1
burgerkingxx296470823414,Burger King, 651 Newell Dr,32611,29.6470753,-82.341455,13,1.3,3,1
burgerkingxx301901856998,Burger King, 2900 W 23rd St,32405,30.1901856,-85.6998655,121,3.3,8,1
burgerkingxx302471826768,Burger King, US-41,32055,30.2471212,-82.6768921,301,3.9,113,1
burgerkingxx304616843593,Burger King, 4400 W Tennessee St,32304,30.4616813,-84.3593436,9,2.4,47,1
burgerkingxx304647865306,Burger King, Memorial Trail,32542,30.4647867,-86.5306136,603,3.8,4,1
burgerkingxx304731872107,Burger King, 5050 Bayou Blvd,32503,30.473119,-87.210766,75,3.0,2,1
burgerkingxx304913816852,Burger King, 2400 Yankee Clipper Dr,32218,30.4913353,-81.6852325,1,3.2,58,1
burgersandmo258560801203,Burgers And More, 6995 Collins Ave,33141,25.856046,-80.120359,45,3.9,15,1
burgerssudsx262109801177,Burgers & Suds, 360 SE 15th St,33060,26.210949,-80.11776,23,4.5,428,1
burgertenday291940810689,Burger Ten Daytona Beach, 1808 W International Speedway Blvd unit 405,32114,29.1940608,-81.0689867,38,4.0,6,1
burgertheory280518824265,Burger Theory - Tampa, 11310 N 30th St,33612,28.0518377,-82.4265801,3,3.5,48,1
burgerxxxxxx261650801722,BURGER 48, 2152 W Oakland Park Blvd,33311,26.1650023,-80.1722267,92,4.9,8,1
burgerxxxxxx264877817895,Burger21, 9902 Gulf Coast Main St #150,33913,26.4877463,-81.7895113,30,4.0,18,1
burgeryardxx257870801328,Burger Yard, 445 Española Way,33139,25.787008,-80.132865,45,4.0,8,1
burgeystikih292266810077,Burgey’s Tiki Hut, 1010 Main St,32118,29.2266392,-81.0077441,38,4.2,51,1
burgunbarrel301691857016,Burgunbarrel, 1125 Beck Ave,32401,30.1691055,-85.7016943,121,4.9,38,1
burkesbbqxxx288620819480,Burke's BBQ, 311 Co Rd 466A,34731,28.8620974,-81.9480351,363,4.2,158,1
burninbarber278946823670,Burnin Barber-Que and More, 7917 Flower Ave,33619,27.8946903,-82.3670353,3,4.5,137,1
burntendstik277705826500,Burnt Ends Tiki Bar, 1101 1st Ave S,33705,27.7705193,-82.650077,5,4.4,17,1
burntwoodtav264867817908,Burntwood Tavern, 10035 Gulf Center Dr #F110,33913,26.4867478,-81.7908828,30,3.8,117,1
burntwoodtav265483818697,Burntwood Tavern, 13499 Cleveland Ave. SE Suite 241,33907,26.5483398,-81.869794,30,4.0,47,1
burritofacto307746852315,Burrito Factory, 4375 Lafayette St,32446,30.7746865,-85.2315527,396,4.3,8,1
burritofamou296231823754,Burrito Famous, 3315 SW 35th Blvd,32608,29.6231616,-82.375437,13,4.3,48,1
burritofamou296524823451,Burrito Famous Midtown, 1702 W University Ave E,32603,29.6524179,-82.345129,13,4.4,5,1
burritoxxxxx295712811912,Burrito 101, 101 Palm Harbor Pkwy #118,32137,29.5712016,-81.1912441,27,3.8,33,1
burrobarxxxx303272816561,Burro Bar, 100 E Adams St,32202,30.3272679,-81.6561383,1,4.0,8,1
burrowbargri263700801067,Burrow Bar & Grill, 777 Glades Rd,33431,26.3700346,-80.1067996,28,3.4,14,1
buschwackers289390823996,Buschwackers Saloon, 5210 N Florida Ave,34442,28.9390853,-82.3996255,362,4.4,78,1
bustersboard301483857610,Buster's Boardwalk, 5908 Thomas Dr,32408,30.148306,-85.7610172,214,4.1,7,1
bustersbotto290707822651,Buster's Bottoms Up, 8810 SW State Rd 200 #110,34481,29.0707761,-82.2651887,52,4.4,7,1
bustersbrick301480857608,Buster's Brick House Pizza, 5900 Thomas Dr,32408,30.1480989,-85.760877,121,3.8,8,1
bustershanga301483857611,Buster's Hangar 67, 5910 Thomas Dr,32408,30.148393,-85.761194,214,4.5,68,1
bustersoyste303768863528,Buster's Oyster Bar & Grill, 125 Poinciana Blvd,32550,30.3768638,-86.3528154,367,3.2,38,1
busterssport282808827115,BUSTERS SPORTS BAR, 6229 Ridge Rd,34668,28.280831,-82.7115124,562,4.2,86,1
butcherblock263439801546,Butcher Block Express, 7600 Camino Real Rd,33433,26.3439473,-80.1546702,28,4.3,68,1
butterchicke286254813362,Butter Chicken Indian Cuisine, 1341 Howell Branch Rd,32789,28.6254262,-81.3362234,142,4.6,57,1
buttercrustp284943813737,Buttercrust Pizza, 4781 S Orange Ave,32806,28.4943459,-81.3737059,4,4.9,14,1
bwbbqxxxxxxx305090871647,B&W BBQ, 8101 Scenic Hwy,32514,30.509047,-87.164788,75,4.9,8,1
bwfrozenfood274632825914,B & W Frozen Foods, 4307 30th St W,34205,27.4632855,-82.5914775,72,5.0,18,1
bxxxxxxxxxxx268900820256,B, 3941 Tamiami Trail,33950,26.8900524,-82.0256683,207,3.1,98,1
byblosgyrosk303239815190,Byblos Gyros & Kabobs, 10916 Atlantic Blvd #6,32225,30.3239775,-81.5190546,1,4.4,35,1
byobxxxxxxxx264650817729,BYOB,nan,33965,26.465016,-81.7729852,30,4.1,48,1
byronseatery271315802027,Byron's Eatery, 6075 SE Federal Hwy,34997,27.1315835,-80.2027155,213,4.3,7,1
byronsjamaic280547819598,Byron's Jamaican Cusine, 306 W Memorial Blvd,33815,28.0547412,-81.9598302,19,4.0,3,1
bythehookxxx296039822138,By The Hook, 9905 SE Hawthorne Rd,32641,29.6039155,-82.2138355,13,4.9,7,1
bzhoagiesxxx266711800874,3 Bz Hoagies, 360 S Congress Ave,33406,26.6711744,-80.0874738,18,4.3,33,1
banhcuontand267194801110,Bánh Cuốn Tân Định, 2845 N Military Trl STE 2,33409,26.7194267,-80.1110014,18,4.8,38,1
banhmiboyxxx285530813651,Bánh Mì Boy,nan,32803,28.5530146,-81.3651822,4,4.8,4,1
bolaventurax259579801433,Bōl Aventura, 19501 Biscayne Blvd,33180,25.9579953,-80.1433559,111,4.1,83,1
cabalenresta303509814143,Cabalen Restaurant, 2294 Mayport Rd #5,32233,30.3509905,-81.4143814,1,4.5,54,1
cabanabeachc258194801217,Cabana Beach Club, 4525 Collins Ave,33140,25.8194606,-80.1217633,45,3.8,4,1
cabanacrafte258832803187,Cabana Craft Eatery, 1772 W 68th St,33014,25.883254,-80.3187028,8,5.0,3,1
cabanascoast279664828257,Cabanas Coastal Grill, 655 S Gulfview Blvd,33767,27.9664356,-82.8257535,21,2.8,5,1
cabaristasco269676820794,Cabaristas Coffee, 4255 Tamiami Trail,33980,26.9676353,-82.0794082,58,4.6,46,1
cabinpubllcx291740818414,Cabin Pub LLC, 18750 FL-40,34488,29.174035,-81.841403,623,4.0,2,1
cabinsportsb263200800901,Cabin Sports Bar, 154 N Federal Hwy,33441,26.320046,-80.0901509,35,4.1,56,1
caboflatsstu271834802411,Cabo Flats - Stuart, 1725 SE Federal Hwy,34994,27.1834842,-80.2411917,213,3.6,48,1
cactusjackss251438803984,Cactus Jacks Sport Bar & Pub, 103900 Overseas Hwy,33037,25.1438017,-80.3984191,307,3.4,48,1
caddyshaktik275392825833,"Caddyshak Tiki Bar, Pool & Party", 2802 Terra Ceia Bay Blvd,34221,27.5392403,-82.5833206,283,4.5,18,1
caddyswaterf277537827641,Caddy’s waterfront dining, 9000 W Gulf Blvd,33706,27.7537039,-82.7641726,426,4.1,7,1
caesarsacaib257674801891,Caesar's Acai Bowl, 609 Brickell Ave,33131,25.7674954,-80.1891038,2,4.6,28,1
caesarsbreak274628825797,Caesar's Breakfast & Lunch, 1808 Cortez Rd W,34207,27.4628379,-82.5797563,72,4.7,97,1
cafealfredox262468817704,Cafe Alfredo, 2359 Vanderbilt Beach Rd Unit 416,34109,26.246838,-81.7704543,211,3.7,33,1
cafeargentox263447800870,Cafe ARGENTO, 595 S Federal Hwy,33432,26.3447134,-80.087013,28,4.7,35,1
cafeatthecov296772816523,Cafe at the cove, 121 Crystal Cove Dr,32177,29.6772957,-81.6523929,333,4.5,28,1
cafeberniexx258369801207,Cafe Bernie, 5600 Collins Ave,33140,25.8369248,-80.1207876,45,5.0,8,1
cafebluxxxxx262452816905,Cafe Blu, 7550 Mission Hills Dr Ste 102,34119,26.2452597,-81.6905982,211,3.8,147,1
cafebonjourx256996802940,Cafe Bonjour, 6222 S Dixie Hwy,33143,25.6996632,-80.2940584,306,4.4,144,1
cafebonjourx257791801317,Cafe Bonjour, 865 Collins Ave,33139,25.779162,-80.131774,45,3.9,55,1
cafebustelox286006812005,Cafe Bustelo, 12710 Pegasus Cir,32816,28.600623,-81.2005335,4,3.7,46,1
cafeciboxxxx278514826383,Cafe Cibo, 8697 4th St N,33702,27.851418,-82.6383924,5,4.5,635,1
cafecreolexx261940802031,Cafe Creole, 5460 FL-7 Suite 104,33319,26.1940195,-80.2031695,49,4.0,114,1
cafecurexxxx278390827623,Cafe Cure, 8900 Park Blvd N #4119,33777,27.8390895,-82.762369,217,4.8,8,1
cafedelaniex279716823611,Cafe Delanie, Suite 300,33619,27.9716753,-82.3611701,3,4.6,38,1
cafedilorenz274955825683,Cafe di Lorenzo, 606 Manatee Ave W,34205,27.4955727,-82.5683505,72,4.4,93,1
cafedonjosex280598823943,Cafe Don Jose, 12350 N 56th St,33617,28.0598444,-82.3943976,156,3.9,12,1
cafeelyunque291856821832,Cafe El Yunque,nan,34474,29.1856751,-82.1832296,52,5.0,2,1
cafeespanare258468802920,Cafe España Restaurant, 498 W 28th St,33010,25.846863,-80.29205,8,4.5,148,1
cafeespanare258653802626,Cafe España Restaurante Cafeteria, 1000 E 47th St,33013,25.8653296,-80.2626724,8,4.2,98,1
cafeeuropean279142825270,Cafe European, 3343 S West Shore Blvd,33629,27.9142152,-82.5270431,3,4.8,58,1
cafeeuropean279449824640,Cafe European, 113 S Hyde Park Ave,33606,27.944957,-82.464098,3,4.8,6,1
cafeexpresso267262800842,Cafe Express-O, 1691-A Forum Pl,33401,26.726296,-80.0842195,18,4.9,48,1
cafefarayaxx258260803334,Cafe Faraya, 8398 NW 58th St,33166,25.826008,-80.3334351,46,4.1,38,1
cafegardenxx257040802887,Cafe Garden, 5868 Sunset Dr,33143,25.7040795,-80.288772,306,4.4,113,1
cafegelatoxx263636801320,Cafe Gelato, 6000 Glades Rd # 1208B,33431,26.363604,-80.1320743,28,4.1,7,1
cafegiannixx288538816847,Cafe Gianni, 31 E Magnolia Ave,32726,28.8538215,-81.6847504,176,4.2,8,1
cafehammockx257629804844,Cafe Hammock, 500 SW 177th Ave,33194,25.7629868,-80.4844397,2,4.0,65,1
cafeimperiox273140803719,Cafe Imperio, 614 SW Bayshore Blvd,34983,27.3140442,-80.3719528,6,4.5,72,1
cafeitaliaxx261156801432,Cafe Italia, 520 S Andrews Ave,33301,26.1156694,-80.1432085,10,3.5,2,1
cafelagoxxxx257835803472,Cafe Lago, 9333 NW 12th St,33172,25.783561,-80.34721,2,4.0,33,1
cafelunanapl262420817669,Cafe Luna Naples Walk, 2460 Vanderbilt Beach Rd #406,34109,26.242005,-81.766928,211,3.9,38,1
cafelunaxxxx262066818010,Cafe Luna, 4947 Tamiami Trail N,34103,26.2066837,-81.8010213,211,3.5,56,1
cafemilanopi279672827997,Cafe Milano Pizzeria, 105 N Fort Harrison Ave,33755,27.967272,-82.799774,21,3.5,77,1
cafeminasxxx263168801268,Cafe Minas, 1680 W Hillsboro Blvd,33442,26.31686,-80.1268456,35,4.6,84,1
cafeolaxxxxx288153818872,Cafe Ola, 400 N 14th St,34748,28.8153659,-81.8872707,135,4.1,77,1
cafeonxxxxxx258890801247,Cafe on 3, 9700 Collins Ave Level Three,33154,25.889097,-80.124758,604,4.3,8,1
cafepalletxx294745812260,Cafe Pallet, 4601 E Moody Blvd,32110,29.474554,-81.226057,541,4.6,8,1
cafepereraxx279504824560,Cafe Perera, 601 N Morgan St,33602,27.9504396,-82.4560618,3,4.6,188,1
cafeplayaxxx283181806087,Cafe Playa, 9 S Atlantic Ave,32931,28.3181482,-80.6087719,321,4.4,73,1
cafepointeor283905815031,Cafe Pointe Orlando Inc., 8651 Treasure Cay Ln,32836,28.3905721,-81.5031213,4,3.6,8,1
cafepolisxxx281466827559,Cafe Polis, 26 Hibiscus St,34689,28.1466581,-82.7559348,164,4.9,44,1
caferisquexx294967822936,Cafe Risque, Co Rd 234,32667,29.4967571,-82.2936279,830,4.2,178,1
caferixxxxxx283627815730,Cafe Rix, 1000 W Buena Vista Dr,32836,28.3627139,-81.5730146,4,4.1,8,1
caferomaxxxx273162825306,Cafe Roma, 1944 Hillview St,34239,27.3162027,-82.5306843,70,4.5,28,1
caferoosevel272147802600,Cafe Roosevelt, 763 NW Federal Hwy,34994,27.2147369,-80.2600696,213,4.1,38,1
caferuyichin259053802435,Cafe Ruyi Chinese Food, 14401 NW 27th Ave,33054,25.9053952,-80.243577,252,4.3,86,1
caferuyixxxx258612802344,Cafe Ruyi, 2201 NW 95th St,33147,25.861235,-80.234411,2,4.2,238,1
cafesabrosor257800802263,Cafe Sabroso restaurant, 1881 NW 7th St,33125,25.780022,-80.2263355,2,4.5,58,1
cafesantabar257651802372,Cafe Santa Barbara, 2516 SW 8th St,33135,25.7651135,-80.2372313,2,4.0,4,1
cafetabernax258947803396,Cafe Taberna, 7939 W 28th Ave,33016,25.894793,-80.3396754,8,4.5,98,1
cafetecunxxx266161800544,Cafe Tecun, 7 N L St,33460,26.616117,-80.054478,95,4.7,238,1
cafetenoonex277722826482,Cafe Ten-O-One, 1001 1st Ave N,33705,27.7722412,-82.6482174,5,4.4,8,1
cafeteriacol259446801648,Cafeteria Colombiana, 1754 NE Miami Gardens Dr,33179,25.9446483,-80.1648689,2,3.4,16,1
cafeterialac258236802600,Cafeteria La Caridad, Hialeah Dr,33010,25.823688,-80.2600216,8,4.6,58,1
cafeterialam258438802601,Cafeteria La Mejor Del Caribe, 2310 E 11th Ave,33013,25.8438096,-80.2601785,8,4.4,25,1
cafeteriamar257487803218,Cafeteria Marin Kitchen Cafe,nan,33155,25.7487515,-80.321863,2,4.2,8,1
cafeteriamia257817803130,Cafeteria Miami, 1150 NW 72nd Ave Unit 160,33126,25.7817418,-80.3130847,2,4.4,8,1
cafeteriaola258073802480,Cafeteria Olanchana, 3417 NW 32nd Ave,33142,25.8073205,-80.2480102,2,4.3,26,1
cafeteriasam257801802238,Cafeteria Samantha, 1771 NW 7th St,33125,25.7801521,-80.2238655,2,4.4,17,1
cafeteriaxxx257791802715,747 Cafeteria, 4665 NW 7th St,33126,25.779196,-80.2715944,2,3.9,15,1
cafetoscanox267132801009,Cafe Toscano, 721 Village Blvd,33409,26.7132981,-80.1009918,18,3.8,25,1
cafevecinoan286364813910,Cafe Vecino and Kiosk Maitland, 851 Trafalgar Ct #125 East,32751,28.6364632,-81.3910616,218,4.4,35,1
cafeveronaxx260871816784,Cafe Verona, Suite 5,34114,26.0871964,-81.6784514,211,4.2,58,1
cafeversaill257969802761,Cafe Versailles, 2100 NW 42nd Ave,33126,25.7969363,-80.2761676,2,2.8,8,1
cafevicorest261710800997,CAFE VICO RESTAURANT OCEAN, 3496 N Ocean Blvd,33308,26.1710453,-80.0997578,10,4.4,16,1
cafevillacla256712803724,Cafe Villa Clara of Kendall, 10523 SW 109th Ct,33176,25.6712685,-80.3724766,2,4.6,225,1
cafevincenzo262104802460,Cafe Vincenzo, 7101 NW 70th St,33321,26.2104241,-80.2460686,49,4.3,15,1
cafewongsxxx258241802415,Cafe Wong's, 2737 NW 54th St,33142,25.8241298,-80.241533,2,4.2,48,1
cafexxxxxxxx258662803018,900 Cafe, 900 W 49th St STE 101,33012,25.8662282,-80.3018292,8,5.0,1,1
cafexxxxxxxx261561802566,876 Cafe, 2640 N University Dr,33322,26.1561932,-80.2566497,31,4.6,50,1
cafeysaborxx258101803155,Cafe Y Sabor, 7269 NW 36th St,33166,25.8101913,-80.3155758,2,4.3,88,1
caffeandiamo302046813825,Caffe Andiamo, 500 Sawgrass Village Dr,32082,30.204637,-81.382572,1,4.1,305,1
caffeconnect284928825397,Caffe Connection, 4196 Mariner Blvd,34609,28.4928954,-82.5397549,20,4.8,148,1
caffegourmet261388804222,Caffe Gourmet, 2600 Glades Cir #800,33327,26.1388605,-80.4222691,53,4.8,173,1
caffeitalian257497802599,345 Caffe Italiano, 259 Miracle Mile,33134,25.7497841,-80.2599696,86,4.6,8,1
caffeitaliax257869801294,Caffe Italia, 1451 Ocean Dr #103,33139,25.7869809,-80.1294357,45,4.0,87,1
caffetonnyxx257761801887,Caffe Tonny, 192 NE 3rd Ave,33132,25.7761479,-80.1887849,2,4.1,71,1
caffebottega257913801861,8 1/2 Caffè & Bottega, 1717 N Bayshore Dr #109,33132,25.791316,-80.1861552,2,3.4,28,1
caffeparadis257958801923,Caffé Paradiso Miami, 114 NE 20th Terrace,33137,25.795828,-80.1923231,2,5.0,2,1
cafearomaxxx302745859991,Café Aroma, 13625 US-98,32413,30.2745819,-85.9991836,214,4.6,85,1
cafebistroxx262141818035,Café Bistro, 5489 Tamiami Trail N,34108,26.2141799,-81.8035885,211,3.9,48,1
cafecafexxxx303942865117,Café Café, 10 Harbor Blvd Suite 240,32541,30.3942574,-86.5117122,270,4.0,25,1
cafecolombia283069814428,Café Colombia Restaurant & Bakery, 3831 W Vine St,34741,28.306981,-81.442883,43,4.1,118,1
cafedemarcox259726817297,Café de Marco, 244 Palm St,34145,25.972623,-81.729719,247,4.4,177,1
cafelabambax284771814673,Café La Bamba, 6000 Universal Blvd,32819,28.4771999,-81.4673741,4,4.4,38,1
cafelinilati257468803499,Café Lini Latin Cuisine, 9636 SW 24th St,33165,25.7468417,-80.3499637,2,4.5,37,1
cafepastelit266452802079,Café Pastelitos, 10304 Forest Hill Blvd #244,33414,26.6452454,-80.2079643,60,3.2,18,1
caferomaital261229801428,Café Roma italy, 1 E Broward Blvd,33301,26.1229642,-80.1428857,10,4.3,27,1
cafewatersid279413824532,Café Waterside, 505 Water St,33602,27.9413295,-82.4532656,3,4.1,138,1
cairogrillex296751823902,Cairo Grille, 2410 NW 43rd St,32606,29.6751154,-82.3902365,13,4.3,41,1
caitofoodsra280309820536,"Caito Foods/ Ray & Mascari, Inc.", 5300 Great Oak Dr,33815,28.030979,-82.0536901,19,3.2,8,1
cajioscubanc255745803693,Cajio's Cuban Cuisine, 20505 S Dixie Hwy,33189,25.5745432,-80.3693485,2,4.2,48,1
cajunandgril261524803185,Cajun and Grill, 12801 W Sunrise Blvd,33323,26.152418,-80.3185145,31,3.8,56,1
cajunboilexp302884814388,Cajun Boil Express, 14333 Beach Blvd #101,32250,30.2884401,-81.4388509,1,5.0,48,1
cajuncafegri304366842534,Cajun Cafe & Grill, 1500 Apalachee Pkwy # 1265,32301,30.4366768,-84.25348,9,3.9,27,1
cajuncrabhou277684823365,Cajun Crab House, 14323 US-301,33578,27.7684201,-82.3365336,26,3.8,65,1
cajuncrabxxx306041871120,Cajun Crab, 5070 US-90,32571,30.6041393,-87.1120701,166,4.0,14,1
cajunglassxx283696826893,Cajun Glass, 14615 US-19,34667,28.3696901,-82.6893264,183,1.0,1,1
cajungrillxx256904803124,Cajun Grill,nan,33156,25.6904558,-80.3124113,47,3.0,1,1
cajuninatruc279958824482,Cajun In A Truck, 1045 E Hillsborough Ave,33604,27.9958597,-82.4482347,3,4.3,6,1
cajunseafood260411802345,Cajun Seafood, 3699 Davie Road Extension,33024,26.041144,-80.234575,12,4.4,38,1
